,Period,Time,grid_node,Domestic_electricity,SolarGains
2118,2,10,16,0.32656752393137,0.197099888709388
2119,2,10,17,87.0250687190287,8.17131528451192
2120,2,10,20,14.55239957421187,39.7133297522083
2121,2,10,21,0.885519915439579,0.926456613934568
2122,2,10,23,15.248375539846222,24.597217966176196
2123,2,10,25,77.8415187537041,2.37821836344923
2124,2,10,28,88.28426032129606,27.19995490959751
2125,2,10,33,21.777334992249,7.257771617788627
2126,2,10,34,14.917219190463946,3.323911695446199
2127,2,10,36,63.64450018486042,5.877078991619364
2128,2,10,37,116.26292607243886,196.41570914109343
2129,2,10,41,1.49669631146586,1.24295422474897
2130,2,10,42,65.61356362465084,39.127275412737404
2131,2,10,44,24.471430687272456,36.760159601582586
2132,2,10,46,22.768229920150187,43.029339567231396
2133,2,10,47,0.5980640621846385,0.653212920442606
2134,2,10,49,36.9522410450495,12.2741119879967
2135,2,10,50,25.26607237721902,7.017512351251191
2136,2,10,51,6.38788536127564,8.71109595030758
2137,2,10,54,85.85692380907008,11.376384952064498
2138,2,10,55,60.27601400641026,63.74046430101114
2139,2,10,56,2.42031949349062,4.45982874274908
2140,2,10,57,23.504649090000463,4.4562199224771994
2141,2,10,58,10.254447039883448,5.831965627966002
2142,2,10,59,21.089100813951557,18.034421099999744
2143,2,10,60,114.20845346445049,17.102276375278883
2144,2,10,62,11.01775334667175,2.4179944440576353
2145,2,10,63,13.257045473706018,4.30963857687284
2146,2,10,66,54.92393169413154,251.81656371449557
2147,2,10,68,54.7197879854974,83.74585171011528
2148,2,10,69,3.909395151639451,6.44967258176653
2149,2,10,71,11.3628628073635,102.185069457056
2150,2,10,72,32.85868006413184,8.591894156649479
2151,2,10,76,26.84080763590101,23.7760424747412
2152,2,10,81,109.379854209851,234.25717940706
2153,2,10,104,0.640134878631021,0.461321297887648
2154,2,10,110,64.83491290114799,116.12570531813077
2155,2,10,111,131.824249925478,184.781719626117
2156,2,10,113,43.538239423187065,53.38941478798291
2157,2,10,114,14.8755152748542,18.2859499372175
2158,2,10,119,1.575805285082616,2.795198360264113
2159,2,10,121,166.5946794149265,22.41516509762991
2160,2,10,123,313.82361903781265,17.81278921402227
2161,2,10,125,43.2673937354174,4.97257559088308
2162,2,10,126,249.36641332177228,42.43985010576405
2163,2,10,133,43.0193982656254,61.198123288510104
2164,2,10,135,12.366796202885961,7.8734318256477005
2165,2,10,136,156.1694719110177,33.710452659348704
2166,2,10,137,2.0973519970453354,2.401366479267517
2167,2,10,142,1.24673888266708,1.4101170451443
2168,2,10,149,54.41030620636281,13.506109176589172
2169,2,10,159,3.13086079103246,5.26606054819874
2170,2,10,160,21.766981498964,1.95500367144516
2171,2,10,166,50.03900308111698,19.462492288796042
2172,2,10,178,50.7219720004001,16.5609711866312
2173,2,10,183,128.693357114453,7.71687279096889
2174,2,10,185,270.2051844385159,20.32988955823518
2175,2,10,189,26.342481779882867,2.8444349674507547
2176,2,11,0,6.67156849606426,1.36731711700269
2177,2,11,1,6.138834489782256,2.968851739656912
2178,2,11,5,27.7119063533137,87.83805288693908
2179,2,11,9,5.50363582556336,5.470366579275155
2180,2,11,13,15.923257526767,9.09939094224997
2181,2,11,14,4.00846364476092,10.6148074382191
2182,2,11,16,0.33353136393137,0.170675771024612
2183,2,11,17,98.5912034390288,7.07583117170398
2184,2,11,20,14.55239957421187,34.3891780954111
2185,2,11,21,0.885519915439579,0.802251578829038
2186,2,11,23,15.315871219846223,21.299601785303373
2187,2,11,25,88.1871065937041,2.05938347050551
2188,2,11,28,90.06539632129606,23.5534038422272
2189,2,11,33,24.347438352249,6.284761370987124
2190,2,11,34,17.143862390463948,2.878292804489977
2191,2,11,36,72.10322218486043,5.089170749082263
2192,2,11,37,121.89031887243885,170.08331571627778
2193,2,11,41,1.49669631146586,1.07631806413712
2194,2,11,42,71.60370106465083,33.881692896375725
2195,2,11,44,24.658541053337075,31.831923518935458
2196,2,11,46,22.849444960150187,37.260628381913904
2197,2,11,47,0.5980640621846385,0.565640191731223
2198,2,11,49,42.3175077650495,10.6285880774016
2199,2,11,50,30.08022853721902,6.076712366847165
2200,2,11,51,6.38788536127564,7.54324635860289
2201,2,11,54,87.00104700907008,9.85121445719987
2202,2,11,55,60.292754006410256,55.19512446849851
2203,2,11,56,2.42031949349062,3.86192358753052
2204,2,11,57,27.948337890000463,3.85879858230386
2205,2,11,58,11.694087039883449,5.050105490469139
2206,2,11,59,21.774369453951557,15.616643654037684
2207,2,11,60,120.9326808244505,14.809466538718079
2208,2,11,62,12.49492070667175,2.093826986788699
2209,2,11,63,14.448903713706029,3.73186860612444
2210,2,11,66,57.28343468096304,218.05687689712502
2211,2,11,68,58.0774971854974,72.51849762234791
2212,2,11,69,3.909395151639451,5.5849998087638415
2213,2,11,71,11.4195893157332,88.4856690228862
2214,2,11,72,38.33890966413183,7.4400253056975245
2215,2,11,76,27.288576595901013,20.58851685742788
2216,2,11,81,113.703276626393,202.851584418204
2217,2,11,104,0.640134878631021,0.399474442743808
2218,2,11,110,65.2490570542663,100.5573591173971
2219,2,11,111,135.558692738463,160.00903234878
2220,2,11,113,46.12891359291535,46.23178426512127
2221,2,11,114,14.8755152748542,15.8344513783757
2222,2,11,119,1.595893285082616,2.42046121095596
2223,2,11,121,168.1069040549265,19.41008496114767
2224,2,11,123,349.8147380778126,15.424724758139089
2225,2,11,125,50.4763519754174,4.30592923471151
2226,2,11,126,252.6227769435143,36.75016858913755
2227,2,11,133,43.277259109119896,52.9936213861913
2228,2,11,135,12.366796202885961,6.81788333951574
2229,2,11,136,159.3789877802355,29.19107431717686
2230,2,11,137,2.0973519970453354,2.079428243442337
2231,2,11,142,1.24673888266708,1.221070267928
2232,2,11,149,54.90420316636281,11.695418056048634
2233,2,11,159,3.13086079103246,4.56006824870066
2234,2,11,160,22.231148218964,1.69290688678079
2235,2,11,166,51.552418121116986,16.85326105053566
2236,2,11,178,51.1823889604001,14.340731213513
2237,2,11,183,129.861541274453,6.68231332915377
2238,2,11,185,281.0098946785159,17.60437105224881
2239,2,11,189,29.26887185988287,2.4630969321085336
2240,2,12,0,5.72412913606426,1.44303339492202
2241,2,12,1,5.432629689782256,3.1332542770243412
2242,2,12,5,27.633563153313702,92.70215525322864
2243,2,12,9,5.50363582556336,5.773292499741224
2244,2,12,13,15.486231926767001,9.60327698661574
2245,2,12,14,4.00846364476092,11.2026108819544
2246,2,12,16,0.19657584393137,0.180127078224895
2247,2,12,17,87.0250687190287,7.46766097683469
2248,2,12,20,14.55239957421187,36.2935063113831
2249,2,12,21,0.885519915439579,0.846676901052022
2250,2,12,23,15.248375539846222,22.479084253776033
2251,2,12,25,77.8415187537041,2.17342347575104
2252,2,12,28,55.03638832129606,24.85769240051993
2253,2,12,33,22.041335952249,6.632785053792701
2254,2,12,34,15.331478390463946,3.037680568460733
2255,2,12,36,63.64450018486042,5.370987645853932
2256,2,12,37,113.65535487243883,179.50181523045566
2257,2,12,41,1.49669631146586,1.13592003697898
2258,2,12,42,66.48121642465084,35.757918713941265
2259,2,12,44,23.831316277051375,33.59464171934105
2260,2,12,46,22.520626720150187,39.32396545195556
2261,2,12,47,0.5980640621846385,0.5969629693275069
2262,2,12,49,36.6756813650495,11.2171546350431
2263,2,12,50,26.161729337219022,6.413215169805331
2264,2,12,51,6.38788536127564,7.96095965319985
2265,2,12,54,84.13917660907008,10.3967333294564
2266,2,12,55,60.27601400641026,58.25159859003258
2267,2,12,56,2.42031949349062,4.07578069208993
2268,2,12,57,24.33138189000046,4.0724826372017695
2269,2,12,58,10.522287039883448,5.329759117329706
2270,2,12,59,21.216592653951558,16.481427774979867
2271,2,12,60,113.7658925044505,15.629552581918336
2272,2,12,62,11.95578854667176,2.209774329270765
2273,2,12,63,14.900987873706029,3.93852381216704
2274,2,12,66,55.36290899400714,230.13195069533657
2275,2,12,68,54.7197879854974,76.5342673746516
2276,2,12,69,3.909395151639451,5.8942736359114125
2277,2,12,71,11.1687984366251,93.3856336501865
2278,2,12,72,33.87825766413184,7.852022652010271
2279,2,12,76,25.46931803590101,21.72862242982155
2280,2,12,81,110.036566364784,214.084652995489
2281,2,12,104,0.640134878631021,0.421595659213888
2282,2,12,110,64.83491290114799,106.1258032296582
2283,2,12,111,132.332198548673,168.869660371548
2284,2,12,113,42.81347844253763,48.79190626066697
2285,2,12,114,14.8755152748542,16.711296776094
2286,2,12,119,1.554712885082616,2.554496184600891
2287,2,12,121,166.5946794149265,20.48493392564961
2288,2,12,123,307.31339583781255,16.278881216866587
2289,2,12,125,44.1644791754174,4.5443735067697
2290,2,12,126,244.6912933804553,38.78523854026735
2291,2,12,133,41.0320254656254,55.9281855154146
2292,2,12,135,12.366796202885961,7.19542907732383
2293,2,12,136,147.556338505799,30.80755338284419
2294,2,12,137,2.0973519970453354,2.194578244006173
2295,2,12,142,1.24673888266708,1.28868800972015
2296,2,12,149,54.41030620636281,12.343061176216615
2297,2,12,159,3.13086079103246,4.81258567173024
2298,2,12,160,13.102536058964,1.78665295836661
2299,2,12,166,48.55144948111698,17.78652384793764
2300,2,12,178,50.7219720004001,15.1348606635335
2301,2,12,183,128.693357114453,7.05235176930979
2302,2,12,185,241.2665009185159,18.57922716617588
2303,2,12,189,28.647810419882873,2.599492892880689
2304,2,13,0,4.56238801606426,3.43327878542181
2305,2,13,1,6.192096178943666,7.4546683926335096
2306,2,13,5,80.46562686632103,220.5578499525906
2307,2,13,9,20.85031345293499,13.735872455306179
2308,2,13,13,28.704136389397203,22.84820799345317
2309,2,13,14,15.1859109335971,26.6533584168562
2310,2,13,16,0.242206484896582,0.428560058641583
2311,2,13,17,55.4980240790287,17.7671300599902
2312,2,13,20,55.131208210640594,86.3498555930353
2313,2,13,21,3.35475827088209,2.01442174014668
2314,2,13,23,36.89878144318245,53.4824511724962
2315,2,13,25,49.6414486737041,5.17102981628294
2316,2,13,28,79.9757396885158,59.141658310588
2317,2,13,33,36.30206383442784,15.780785319025789
2318,2,13,34,20.42991399508022,7.2272785157185
2319,2,13,36,40.587661184860416,12.77870491851605
2320,2,13,37,158.74745126682532,427.07242697507314
2321,2,13,41,5.67017662995906,2.70259176164543
2322,2,13,42,146.25776545571736,85.0755804844322
2323,2,13,44,76.42183848031696,79.92869127265955
2324,2,13,46,80.31493009373713,93.5599528188013
2325,2,13,47,2.5010734219821638,1.4202999774549852
2326,2,13,49,25.9555850754097,26.6879610526065
2327,2,13,50,17.70474921679909,15.258382561567661
2328,2,13,51,24.4620642728513,18.940790965137
2329,2,13,54,80.13318300907008,24.73600687504488
2330,2,13,55,229.14901519668572,138.5927577004361
2331,2,13,56,9.169287666369641,9.69713620864631
2332,2,13,57,17.035195681590146,9.68928944507139
2333,2,13,58,16.521892487189877,12.680613611111411
2334,2,13,59,70.32286396351799,39.21276980312559
2335,2,13,60,121.77091560157803,37.18598023716181
2336,2,13,62,9.896422638074629,5.2575161128998
2337,2,13,63,13.95572099370603,9.37057333376711
2338,2,13,66,170.16292102079785,547.5321270806292
2339,2,13,68,121.61348503944815,182.091057254701
2340,2,13,69,14.810593743223,14.023711925765411
2341,2,13,71,37.7799725896014,222.183988258763
2342,2,13,72,35.675139100006476,18.68160701523827
2343,2,13,76,49.964414309741706,51.69694525938378
2344,2,13,81,112.377328399984,509.352243683535
2345,2,13,104,2.42512646087862,1.00306440439875
2346,2,13,110,117.57464245706284,252.49552096049928
2347,2,13,111,146.645825281531,401.776302956835
2348,2,13,113,93.77968384296324,116.0861676898957
2349,2,13,114,56.3553196623222,39.7596763180604
2350,2,13,119,5.7502171604366765,6.077681631550267
2351,2,13,121,163.5702301349265,48.7379497350446
2352,2,13,123,204.0795493578125,38.7308691045849
2353,2,13,125,29.1871730484258,10.81201669256478
2354,2,13,126,233.5034461956563,92.278208623869
2355,2,13,133,100.9556893652868,133.0648712031949
2356,2,13,135,46.8511335799264,17.11943333405528
2357,2,13,136,143.9337586214651,73.2976241799202
2358,2,13,137,8.15165198821629,5.2213614422289805
2359,2,13,142,4.72322248809217,3.06605877616487
2360,2,13,149,53.42251228636281,29.366728609740758
2361,2,13,159,12.272974762877151,11.45014962780489
2362,2,13,160,16.1439937817606,4.25082172072856
2363,2,13,166,45.62849473947596,42.3178667994881
2364,2,13,178,49.8011380804001,36.0090045173434
2365,2,13,183,126.356988794453,16.7790224412732
2366,2,13,185,190.84579229438216,44.20387407777973
2367,2,13,189,24.88820648513421,6.18473822808814
2368,2,14,0,5.34064177606426,10.9756780023413
2369,2,14,1,4.793102127859329,23.83145820817008
2370,2,14,5,31.513184524152383,705.0904086924963
2371,2,14,9,6.64994718787474,43.9115267279839
2372,2,14,13,16.295934297830982,73.0422984965532
2373,2,14,14,4.8433567167296,85.2067944224537
2374,2,14,16,0.388447124896582,1.37004231298876
2375,2,14,17,75.4589339990287,56.7988534435935
2376,2,14,20,17.58341062027912,276.047553889915
2377,2,14,21,1.06995827088209,6.43980456077342
2378,2,14,23,16.808127725592023,170.97538520255702
2379,2,14,25,67.4959309137041,16.5310077483425
2380,2,14,28,105.10223665237126,189.0670227240979
2381,2,14,33,20.83111280599405,50.448806843520586
2382,2,14,34,13.76724773965853,23.10452683265565
2383,2,14,36,55.18577818486042,40.85160548805694
2384,2,14,37,112.13954878489737,1365.2865773849323
2385,2,14,41,1.8084320516458,8.63978103775114
2386,2,14,42,67.17251054872949,271.9738872427975
2387,2,14,44,27.73806326545982,255.52005339102618
2388,2,14,46,27.496527206026265,299.0971547121965
2389,2,14,47,0.791579446078549,4.54048627960846
2390,2,14,49,31.0075980354097,85.3174138657801
2391,2,14,50,21.32469609679909,48.77876347921774
2392,2,14,51,7.79507632104408,60.5508715533737
2393,2,14,54,82.59865020907009,79.07730874550509
2394,2,14,55,74.17919134126394,443.0602864047958
2395,2,14,56,2.92442983504433,31.000291914211807
2396,2,14,57,19.904670467132316,30.9752069864383
2397,2,14,58,9.93181489682844,40.53802227149057
2398,2,14,59,24.62050492930107,125.35735133614038
2399,2,14,60,101.47716611145758,118.87800868882009
2400,2,14,62,9.70762519807463,16.80749148374785
2401,2,14,63,12.065187233706059,29.9563193194396
2402,2,14,66,61.94703861527226,1750.3781948297842
2403,2,14,68,57.08028178200357,582.1178344210556
2404,2,14,69,4.7236539841868534,44.831706399247366
2405,2,14,71,13.0779642067065,710.288929276264
2406,2,14,72,29.22529093615104,59.722299288999956
2407,2,14,76,26.70403310106702,165.2673902512554
2408,2,14,81,106.577511778783,1628.32282661652
2409,2,14,104,0.77346381027621,3.20664665072876
2410,2,14,110,68.42200139413438,807.1903589254798
2411,2,14,111,130.593316066404,1284.41865803321
2412,2,14,113,45.503008640484595,371.11008942827635
2413,2,14,114,17.9738256864186,127.105729542651
2414,2,14,119,1.928507131959131,19.42943779336711
2415,2,14,121,165.08245477492653,155.8079247911772
2416,2,14,123,269.8199175978126,123.8167869873482
2417,2,14,125,36.9326073684258,34.56439782211
2418,2,14,126,240.3560559261033,294.9996105148873
2419,2,14,133,48.260519878510195,425.388461301389
2420,2,14,135,14.94258418233612,54.7282640299933
2421,2,14,136,143.2114089518727,234.3215251704622
2422,2,14,137,2.594524277372907,16.69191041726169
2423,2,14,142,1.50641284953795,9.80173063904096
2424,2,14,149,53.91640924636281,93.8810324903631
2425,2,14,159,3.9036253652867803,36.60441322942972
2426,2,14,160,25.8914949017606,13.5892403058504
2427,2,14,166,46.857287157789216,135.2838813175749
2428,2,14,178,50.2615550404001,115.115393613064
2429,2,14,183,127.525172954453,53.6400213962955
2430,2,14,185,223.67754509438214,141.3131640791429
2431,2,14,189,23.410949845134212,19.77168169637188
2432,2,15,0,6.67156849606426,16.3071001915566
2433,2,15,1,6.058125369782255,35.40755993649062
2434,2,15,5,27.7119063533137,1047.5872138560728
2435,2,15,9,5.50363582556336,65.241497223652
2436,2,15,13,15.923257526767,108.5225058124692
2437,2,15,14,4.00846364476092,126.595890782503
2438,2,15,16,0.402374804896582,2.03553869381133
2439,2,15,17,98.5912034390288,84.3888271569772
2440,2,15,20,14.55239957421187,410.137316160031
2441,2,15,21,0.885519915439579,9.56793176368454
2442,2,15,23,15.315871219846223,254.02646981747438
2443,2,15,25,88.1871065937041,24.560924579066
2444,2,15,28,107.67343026047526,280.9060981766665
2445,2,15,33,24.113881872249,74.95425317381611
2446,2,15,34,16.936732790463946,34.327522532845066
2447,2,15,36,72.10322218486043,60.69522297734871
2448,2,15,37,121.89031887243885,2028.4728654443113
2449,2,15,41,1.49669631146586,12.8365441283595
2450,2,15,42,71.05284346465083,404.08487091269586
2451,2,15,44,24.658541053337075,379.6386073562376
2452,2,15,46,22.849444960150187,444.38323244002333
2453,2,15,47,0.5980640621846385,6.74602194635891
2454,2,15,49,41.8512876050495,126.760243485367
2455,2,15,50,29.63240005721902,72.47298828429211
2456,2,15,51,6.38788536127564,89.9633834826702
2457,2,15,54,87.00104700907008,117.48901492158639
2458,2,15,55,60.292754006410256,658.2762795848724
2459,2,15,56,2.42031949349062,46.058645862671696
2460,2,15,57,27.534971490000462,46.0213759618588
2461,2,15,58,11.560167039883448,60.229317096195146
2462,2,15,59,21.710623533951555,186.24953169640509
2463,2,15,60,117.97864370445049,176.62285626890622
2464,2,15,62,12.02590310667175,24.97170995138012
2465,2,15,63,13.62693251370602,44.5075648545957
2466,2,15,66,57.06394603102524,2600.622265897039
2467,2,15,68,58.0774971854974,864.8808617719237
2468,2,15,69,3.909395151639451,66.60865304676598
2469,2,15,71,11.4195893157332,1055.31090946643
2470,2,15,72,37.82912086413184,88.73233325249718
2471,2,15,76,27.288576595901013,245.5458232875822
2472,2,15,81,113.374920548926,2419.278651594
2473,2,15,104,0.640134878631021,4.76427134626204
2474,2,15,110,65.2490570542663,1199.2820902588833
2475,2,15,111,135.304718426866,1908.32345300073
2476,2,15,113,46.12891359291535,551.3763622724261
2477,2,15,114,14.8755152748542,188.847182482099
2478,2,15,119,1.595893285082616,28.8672634797109
2479,2,15,121,168.1069040549265,231.49143402951938
2480,2,15,123,349.8147380778126,183.9606400960926
2481,2,15,125,50.027809255417395,51.35401186384421
2482,2,15,126,252.6227769435143,438.29531115164514
2483,2,15,133,44.3297694084919,632.020387013366
2484,2,15,135,12.366796202885961,81.3124514637442
2485,2,15,136,159.3789877802355,348.142919934237
2486,2,15,137,2.0973519970453354,24.79998552296349
2487,2,15,142,1.24673888266708,14.5629093298286
2488,2,15,149,54.90420316636281,139.48362940135084
2489,2,15,159,3.13086079103246,54.3849622645744
2490,2,15,160,26.8198283417606,20.1901971930454
2491,2,15,166,51.552418121116986,200.9978614968249
2492,2,15,178,51.1823889604001,171.032555513953
2493,2,15,183,129.861541274453,79.6955962993847
2494,2,15,185,280.8029436385159,209.9558609985538
2495,2,15,189,28.02335633988287,29.37575194074786
2496,2,16,0,5.89331473606426,13.4303601296803
2497,2,16,1,5.351920569782255,29.16130248016334
2498,2,16,5,27.633563153313702,862.7820632769708
2499,2,16,9,5.50363582556336,53.732226626464694
2500,2,16,13,15.550736726767001,89.3780205012441
2501,2,16,14,4.00846364476092,104.263074622367
2502,2,16,16,0.330415124896582,1.67644874898973
2503,2,16,17,87.0250687190287,69.5017707824216
2504,2,16,20,14.55239957421187,337.784878607774
2505,2,16,21,0.885519915439579,7.88005027092587
2506,2,16,23,15.248375539846222,209.2135899113763
2507,2,16,25,77.8415187537041,20.2281250706712
2508,2,16,28,89.26835826047537,231.3513755860381
2509,2,16,33,21.854651472249,61.731552609016916
2510,2,16,34,15.124348790463946,28.271794774066258
2511,2,16,36,63.64450018486042,49.98796187927449
2512,2,16,37,114.25710207243884,1670.6294053621777
2513,2,16,41,1.49669631146586,10.5720458229395
2514,2,16,42,65.98437322465084,332.8001469030572
2515,2,16,44,23.979034987102395,312.66645547223385
2516,2,16,46,22.577765920150185,365.98946331065935
2517,2,16,47,0.5980640621846385,5.55595434614661
2518,2,16,49,36.4884612050495,104.398433819394
2519,2,16,50,25.71390085721902,59.68800834596671
2520,2,16,51,6.38788536127564,74.0929180825412
2521,2,16,54,84.53557980907007,96.76274525468949
2522,2,16,55,60.27601400641026,542.1495787600884
2523,2,16,56,2.42031949349062,37.9334273877448
2524,2,16,57,23.91801549000046,37.902732280458096
2525,2,16,58,10.388367039883448,49.604246583671696
2526,2,16,59,21.152846733951556,153.3932002185275
2527,2,16,60,115.16857058445049,145.4647692697929
2528,2,16,62,11.870079746671749,20.56644368166741
2529,2,16,63,14.900987873706029,36.6559730099546
2530,2,16,66,55.14342034406934,2141.8457715950626
2531,2,16,68,54.7197879854974,712.3069893738376
2532,2,16,69,3.909395151639451,54.85820211211961
2533,2,16,71,11.2135825221802,869.143219605233
2534,2,16,72,33.368468864131835,73.07903776447522
2535,2,16,76,25.78581563590101,202.22901658497
2536,2,16,81,109.708210287318,1992.49303452359
2537,2,16,104,0.640134878631021,3.92380491835981
2538,2,16,110,64.83491290114799,987.7164045139225
2539,2,16,111,132.078224237076,1571.67558404928
2540,2,16,113,42.98073097653365,454.107905472119
2541,2,16,114,14.8755152748542,155.532598709565
2542,2,16,119,1.575805285082616,23.774781532992982
2543,2,16,121,166.5946794149265,190.6539660290033
2544,2,16,123,308.81575503781255,151.5080926194514
2545,2,16,125,43.7159364554174,42.2946364058285
2546,2,16,126,245.77016721306728,360.97551390312435
2547,2,16,133,43.0782221649974,520.525495470031
2548,2,16,135,12.366796202885961,66.9680993773912
2549,2,16,136,149.54398467623412,286.7269309926859
2550,2,16,137,2.0973519970453354,20.425013207235562
2551,2,16,142,1.24673888266708,11.9938624610125
2552,2,16,149,54.41030620636281,114.87728370154758
2553,2,16,159,3.13086079103246,44.7908960067895
2554,2,16,160,22.0234389017606,16.6284389135145
2555,2,16,166,48.89473108111698,165.53977307355268
2556,2,16,178,50.7219720004001,140.86065501954
2557,2,16,183,128.693357114453,65.6364740804469
2558,2,16,185,247.83322347851592,172.9174894018061
2559,2,16,189,28.57602929988287,24.1935674037666
2560,2,17,0,5.22785137606426,1.71378062787252
2561,2,17,1,4.511200569782256,3.721126968411704
2562,2,17,5,27.5552199533137,110.0952745751243
2563,2,17,9,5.50363582556336,6.85649887238602
2564,2,17,13,15.221219126767,11.405079135154299
2565,2,17,14,4.00846364476092,13.304485938196
2566,2,17,16,0.323451284896582,0.213923183138657
2567,2,17,17,85.5326642390288,8.86877099494321
2568,2,17,20,14.55239957421187,43.103027450988705
2569,2,17,21,0.885519915439579,1.00553353525717
2570,2,17,23,15.180879859846222,26.696692718270178
2571,2,17,25,76.5066041937041,2.58120918200009
2572,2,17,28,87.48722226047536,29.52158407389254
2573,2,17,33,19.237408272249,7.877252580593659
2574,2,17,34,12.966748790463955,3.607621369132691
2575,2,17,36,62.55305218486042,6.378712102157892
2576,2,17,37,110.96993151243885,213.1806060015196
2577,2,17,41,1.49669631146586,1.34904553216664
2578,2,17,42,60.033816584650836,42.46695093865392
2579,2,17,44,23.398008060901716,39.89779195791634
2580,2,17,46,22.344179680150184,46.70207248137275
2581,2,17,47,0.5980640621846385,0.708967357228778
2582,2,17,49,30.5346012050495,13.3217584437304
2583,2,17,50,21.04902085721906,7.616486187406942
2584,2,17,51,6.38788536127564,9.45462418329263
2585,2,17,54,82.33438140907008,12.34740667532628
2586,2,17,55,60.25927400641026,69.18097776358007
2587,2,17,56,2.42031949349062,4.84049365603075
2588,2,17,57,19.612115490000463,4.83657680795442
2589,2,17,58,8.993367039883449,6.329748125475749
2590,2,17,59,20.488826733951555,19.573733871880965
2591,2,17,60,104.5572110644505,18.562026721948442
2592,2,17,62,10.42148198667175,2.624380316353572
2593,2,17,63,13.70912963370602,4.67748413547369
2594,2,17,66,52.85708024055044,273.3101536970971
2595,2,17,68,54.267406225497396,90.89390810819138
2596,2,17,69,3.909395151639451,7.000178934286243
2597,2,17,71,11.0374317856638,110.906989702714
2598,2,17,72,28.05816886413184,9.325248021275744
2599,2,17,76,24.49405307590101,25.80542648674917
2600,2,17,81,105.494239896599,254.25200298175
2601,2,17,104,0.640134878631021,0.500696987400592
2602,2,17,110,64.4207687480297,126.03751675630984
2603,2,17,111,128.428439527956,200.553607143519
2604,2,17,113,42.015926369482635,57.94642316716551
2605,2,17,114,14.8755152748542,19.8467317404294
2606,2,17,119,1.569778885082616,3.033780154048228
2607,2,17,121,165.08245477492653,24.32839257120863
2608,2,17,123,298.5080070378126,19.3331847835797
2609,2,17,125,38.7356004554174,5.39700557805862
2610,2,17,126,239.6368067043613,46.0622676451065
2611,2,17,133,42.8203613215029,66.4216373825204
2612,2,17,135,12.366796202885961,8.54546194519258
2613,2,17,136,141.0340790191894,36.5877798569727
2614,2,17,137,2.0973519970453354,2.606333085681296
2615,2,17,142,1.24673888266708,1.53047639382548
2616,2,17,149,53.91640924636281,14.658911711179394
2617,2,17,159,3.13086079103246,5.715540695878239
2618,2,17,160,21.5592721817606,2.12187135762391
2619,2,17,166,47.16737140111698,21.12369687011665
2620,2,17,178,50.2615550404001,17.9745188863873
2621,2,17,183,127.525172954453,8.37553994641871
2622,2,17,185,219.0343673185159,22.0651301004407
2623,2,17,189,25.57357265988287,3.087219310230832
2624,2,18,0,3.94768033606426,0.0
2625,2,18,1,3.5118448478593294,0.0
2626,2,18,5,31.39566972415238,0.0
2627,2,18,9,6.64994718787474,0.0
2628,2,18,13,15.65114669783098,0.0
2629,2,18,14,4.8433567167296,0.0
2630,2,18,16,0.313005524896582,0.0
2631,2,18,17,63.1465970390287,0.0
2632,2,18,20,17.58341062027912,0.0
2633,2,18,21,1.06995827088209,0.0
2634,2,18,23,16.706884205592022,0.0
2635,2,18,25,56.4828857937041,0.0
2636,2,18,28,85.80659665237125,0.0
2637,2,18,33,16.73749088599409,0.0
2638,2,18,34,10.47906533965853,0.0
2639,2,18,36,46.181332184860416,0.0
2640,2,18,37,101.85983470489737,0.0
2641,2,18,41,1.8084320516458,0.0
2642,2,18,42,57.98292758872952,0.0
2643,2,18,44,26.521845886039774,0.0
2644,2,18,46,27.012823046026263,0.0
2645,2,18,47,0.791579446078549,0.0
2646,2,18,49,21.3092529954097,0.0
2647,2,18,50,14.21541897679909,0.0
2648,2,18,51,7.79507632104408,0.0
2649,2,18,54,78.37191180907006,0.0
2650,2,18,55,74.15408134126395,0.0
2651,2,18,56,2.92442983504433,0.0
2652,2,18,57,13.342478867132318,0.0
2653,2,18,58,7.80583489682844,0.0
2654,2,18,59,23.608538449301072,0.0
2655,2,18,60,91.52118875145757,0.0
2656,2,18,62,8.75905495807463,0.0
2657,2,18,63,12.948806273706051,0.0
2658,2,18,66,58.46265629750946,0.0
2659,2,18,68,53.49638170200357,0.0
2660,2,18,69,4.7236539841868534,0.0
2661,2,18,71,12.7092419023036,0.0
2662,2,18,72,21.132393736151037,0.0
2663,2,18,76,24.02789486106702,0.0
2664,2,18,81,100.174467173338,0.0
2665,2,18,104,0.77346381027621,0.0
2666,2,18,110,67.80078516445688,0.0
2667,2,18,111,125.055145424826,0.0
2668,2,18,113,41.59366949725068,0.0
2669,2,18,114,17.9738256864186,0.0
2670,2,18,119,1.9054059319591308,0.0
2671,2,18,121,162.8141178149265,0.0
2672,2,18,123,221.1631285578125,0.0
2673,2,18,125,27.2708596884258,0.0
2674,2,18,126,228.6386428869513,0.0
2675,2,18,133,46.880042213268496,0.0
2676,2,18,135,14.94258418233612,0.0
2677,2,18,136,125.8087094019571,0.0
2678,2,18,137,2.594524277372907,0.0
2679,2,18,142,1.50641284953795,0.0
2680,2,18,149,53.17556380636281,0.0
2681,2,18,159,3.9036253652867803,0.0
2682,2,18,160,20.8630221017606,0.0
2683,2,18,166,42.76378427778921,0.0
2684,2,18,178,49.5709296004001,0.0
2685,2,18,183,125.772896714453,0.0
2686,2,18,185,164.62228469438216,0.0
2687,2,18,189,22.45397240513421,0.0
2688,2,19,0,1.84777030470865,0.0
